"city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target","city","enrollee_id","imputed","n.experience","f.city_development_index"
0.682,"Other","Has relevent experience","no_enrollment","Graduate","STEM","4","500-999","Other","1",12,"0","city_19",5628,TRUE,4,"[0.448,0.691)"
0.802,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","Unknown","Other","1",102,"0","city_65",1579,FALSE,6,"[0.691,0.878)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","19","Unknown","Other","4",9,"1","city_103",31880,FALSE,19,"0.920"
0.624,"Other","Has relevent experience","no_enrollment","Graduate","STEM","6","10000+","Pvt Ltd",">4",45,"1","city_21",5371,FALSE,6,"[0.448,0.691)"
0.624,"Female","Has relevent experience","no_enrollment","Graduate","STEM","15","10/49","Funded Startup","2",112,"0","city_21",16642,FALSE,15,"[0.448,0.691)"
0.754,"Male","No relevent experience","Full time course","Graduate","STEM","5","Unknown","Other","never",13,"0","city_73",32965,FALSE,5,"[0.691,0.878)"
0.884,"Male","No relevent experience","no_enrollment","Graduate","STEM","8","50-99","Pvt Ltd","2",18,"0","city_71",24589,FALSE,8,"[0.878,0.920)"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","100-500","Pvt Ltd","never",36,"1","city_21",19404,FALSE,6,"[0.448,0.691)"
0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM","4","10/49","Pvt Ltd","1",11,"1","city_21",17162,FALSE,4,"[0.448,0.691)"
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","50-99","Pvt Ltd","1",2,"0","city_16",17508,FALSE,4,"[0.878,0.920)"
0.913,"Other","Has relevent experience","no_enrollment","Graduate","STEM","17","100-500","Pvt Ltd",">4",34,"0","city_61",9960,FALSE,17,"[0.878,0.920)"
0.855,"Female","No relevent experience","Full time course","High School","No Major","3","Unknown","Other","never",14,"0","city_67",29516,FALSE,3,"[0.691,0.878)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","Humanities",">20","10000+","Pvt Ltd","4",85,"0","city_103",8893,FALSE,25,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","100-500","Pvt Ltd","1",250,"0","city_103",28903,FALSE,9,"0.920"
0.682,"Other","Has relevent experience","no_enrollment","Graduate","STEM","6","Unknown","Other","1",53,"1","city_19",33344,FALSE,6,"[0.448,0.691)"
0.827,"Other","Has relevent experience","no_enrollment","Masters","STEM","11","10/49","Pvt Ltd",">4",17,"0","city_13",8160,FALSE,11,"[0.691,0.878)"
0.878,"Male","No relevent experience","Full time course","Graduate","STEM","9","Unknown","Other","1",21,"1","city_173",29790,FALSE,9,"[0.878,0.920)"
0.558,"Other","No relevent experience","no_enrollment","Graduate","STEM","3","50-99","Pvt Ltd","1",27,"0","city_101",14434,FALSE,3,"[0.448,0.691)"
0.926,"Other","Has relevent experience","no_enrollment","High School","No Major","6","1000-4999","Pvt Ltd","2",14,"0","city_114",6777,FALSE,6,"[0.921,0.949]"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","Other",">20","Unknown","Other","1",232,"0","city_103",11238,FALSE,25,"0.920"
0.855,"Male","Has relevent experience","no_enrollment","Graduate","STEM","11","Unknown","Other","1",192,"0","city_67",8158,FALSE,11,"[0.691,0.878)"
0.579,"Male","No relevent experience","Part time course","High School","No Major","3","Unknown","Pvt Ltd","never",65,"0","city_74",32391,FALSE,3,"[0.448,0.691)"
0.766,"Other","No relevent experience","Full time course","Graduate","STEM","7","Unknown","Other","1",54,"0","city_158",18387,FALSE,7,"[0.691,0.878)"
0.897,"Male","Has relevent experience","no_enrollment","Graduate","No Major","7","100-500","Pvt Ltd",">4",39,"1","city_136",13387,TRUE,7,"[0.878,0.920)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","50-99","Pvt Ltd","2",36,"0","city_103",26904,FALSE,10,"0.920"
0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM","6","100-500","Funded Startup","1",17,"1","city_21",21368,FALSE,6,"[0.448,0.691)"
0.624,"Other","Has relevent experience","no_enrollment","Masters","STEM","12","100-500","Pvt Ltd","2",62,"1","city_21",18577,FALSE,12,"[0.448,0.691)"
0.926,"Male","No relevent experience","Full time course","Graduate","STEM","6","Unknown","Other","never",63,"0","city_114",13656,FALSE,6,"[0.921,0.949]"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","50-99","Pvt Ltd",">4",326,"0","city_103",28863,FALSE,25,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","100-500","Funded Startup","4",85,"0","city_103",15202,FALSE,25,"0.920"
0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd",">4",20,"1","city_103",13215,FALSE,10,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","50-99","Pvt Ltd","1",25,"0","city_103",31320,FALSE,9,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","1",166,"0","city_103",31601,FALSE,25,"0.920"
0.766,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","100-500","Pvt Ltd","never",106,"0","city_158",25123,FALSE,9,"[0.691,0.878)"
0.738,"Male","Has relevent experience","no_enrollment","Masters","STEM","11","10000+","Pvt Ltd","1",53,"0","city_123",27560,FALSE,11,"[0.691,0.878)"
0.738,"Male","Has relevent experience","no_enrollment","Masters","STEM","8","10000+","Pvt Ltd","2",35,"0","city_123",14375,FALSE,8,"[0.691,0.878)"
0.92,"Other","Has relevent experience","no_enrollment","Graduate","Other","20","10000+","Pvt Ltd",">4",56,"0","city_103",21878,FALSE,20,"0.920"
0.624,"Other","Has relevent experience","Full time course","Graduate","STEM","<1","<10","Early Stage Startup","1",68,"0","city_21",2655,FALSE,0,"[0.448,0.691)"
0.92,"Male","No relevent experience","no_enrollment","Phd","STEM","5","100-500","NGO","1",61,"0","city_103",22917,FALSE,5,"0.920"
0.789,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10/49","Pvt Ltd","1",4,"0","city_115",21515,FALSE,25,"[0.691,0.878)"
0.824,"Other","Has relevent experience","no_enrollment","Graduate","STEM","4","500-999","Public Sector","1",24,"0","city_18",6483,FALSE,4,"[0.691,0.878)"
0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","50-99","Pvt Ltd","3",188,"0","city_114",64,FALSE,25,"[0.921,0.949]"
0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM","19","50-99","Pvt Ltd",">4",6,"0","city_114",2764,FALSE,19,"[0.921,0.949]"
0.91,"Male","No relevent experience","no_enrollment","Graduate","Humanities",">20","<10","Pvt Ltd",">4",34,"0","city_16",16853,FALSE,25,"[0.878,0.920)"
0.92,"Female","No relevent experience","Full time course","Graduate","STEM","3","Unknown","Pvt Ltd","1",11,"0","city_103",13206,FALSE,3,"0.920"
0.624,"Male","Has relevent experience","Full time course","Graduate","Other","5","10/49","Early Stage Startup","1",9,"1","city_21",32714,FALSE,5,"[0.448,0.691)"
0.897,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","50-99","Public Sector","2",202,"0","city_136",3674,FALSE,10,"[0.878,0.920)"
0.878,"Other","No relevent experience","Part time course","Masters","STEM",">20","500-999","NGO","never",6,"0","city_173",27377,FALSE,25,"[0.878,0.920)"
0.647,"Other","No relevent experience","Full time course","Masters","STEM","5","Unknown","Other","never",7,"1","city_7",13553,FALSE,5,"[0.448,0.691)"
0.579,"Other","No relevent experience","Full time course","Graduate","STEM",">20","Unknown","Other","never",214,"0","city_74",5948,FALSE,25,"[0.448,0.691)"
0.856,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","1000-4999","Pvt Ltd","1",45,"0","city_69",3418,FALSE,6,"[0.691,0.878)"
0.893,"Male","No relevent experience","Full time course","Primary School","No Major","9","Unknown","Other","1",28,"0","city_36",28727,FALSE,9,"[0.878,0.920)"
0.878,"Other","No relevent experience","no_enrollment","Masters","Humanities","1","<10","Pvt Ltd","1",98,"0","city_173",2568,FALSE,1,"[0.878,0.920)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","Unknown","Other","2",125,"0","city_103",26584,FALSE,25,"0.920"
0.926,"Male","Has relevent experience","no_enrollment","Phd","STEM",">20","10000+","Pvt Ltd","2",96,"0","city_114",896,FALSE,25,"[0.921,0.949]"
0.926,"Other","No relevent experience","no_enrollment","Masters","STEM",">20","Unknown","Other",">4",11,"0","city_114",4851,FALSE,25,"[0.921,0.949]"
0.689,"Other","No relevent experience","Full time course","High School","No Major","1","Unknown","Other","never",27,"0","city_149",26755,FALSE,1,"[0.448,0.691)"
0.766,"Female","No relevent experience","Full time course","Graduate","STEM","5","Unknown","Pvt Ltd","never",100,"0","city_158",1824,FALSE,5,"[0.691,0.878)"
0.682,"Female","No relevent experience","Full time course","Graduate","No Major","1","Unknown","Other","never",140,"1","city_19",18037,FALSE,1,"[0.448,0.691)"
0.897,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10000+","Public Sector","1",108,"0","city_136",5103,FALSE,25,"[0.878,0.920)"
0.624,"Other","Has relevent experience","no_enrollment","Graduate","STEM","2","Unknown","Pvt Ltd","1",2,"1","city_21",18688,FALSE,2,"[0.448,0.691)"
0.624,"Other","Has relevent experience","no_enrollment","Masters","STEM","5","Unknown","Other","1",56,"0","city_21",19519,FALSE,5,"[0.448,0.691)"
0.91,"Female","Has relevent experience","Full time course","Graduate","Arts","12","100-500","Pvt Ltd","1",6,"0","city_16",15759,FALSE,12,"[0.878,0.920)"
0.804,"Male","Has relevent experience","no_enrollment","Graduate","No Major","4","1000-4999","Pvt Ltd","2",130,"0","city_102",12717,FALSE,4,"[0.691,0.878)"
0.939,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd",">4",88,"0","city_28",28468,FALSE,25,"[0.921,0.949]"
0.926,"Male","Has relevent experience","no_enrollment","Graduate","Other","13","50-99","Funded Startup","1",84,"0","city_114",22907,FALSE,13,"[0.921,0.949]"
0.64,"Other","No relevent experience","no_enrollment","Masters","STEM","6","10000+","Other","1",59,"0","city_12",26668,FALSE,6,"[0.448,0.691)"
0.878,"Male","Has relevent experience","no_enrollment","Masters","STEM","8","100-500","NGO","1",30,"0","city_173",13519,FALSE,8,"[0.878,0.920)"
0.624,"Other","Has relevent experience","no_enrollment","Graduate","STEM","9","50-99","Pvt Ltd","1",9,"0","city_21",21320,FALSE,9,"[0.448,0.691)"
0.804,"Other","Has relevent experience","no_enrollment","Graduate","STEM","13","50-99","Pvt Ltd","1",22,"0","city_102",7009,FALSE,13,"[0.691,0.878)"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","1","10/49","Early Stage Startup","never",20,"0","city_21",26428,FALSE,1,"[0.448,0.691)"
0.897,"Other","Has relevent experience","no_enrollment","Graduate","STEM","11","1000-4999","Other","1",3,"0","city_136",20877,FALSE,11,"[0.878,0.920)"
0.794,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","10/49","Other","3",6,"0","city_105",4771,FALSE,5,"[0.691,0.878)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","Unknown","Pvt Ltd","1",100,"0","city_103",361,FALSE,9,"0.920"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","11","500-999","Pvt Ltd","2",204,"1","city_21",5183,FALSE,11,"[0.448,0.691)"
0.92,"Male","No relevent experience","no_enrollment","Graduate","STEM","5","Unknown","Other","never",178,"1","city_103",7546,TRUE,5,"0.920"
0.624,"Other","Has relevent experience","no_enrollment","Graduate","STEM","1","50-99","Pvt Ltd","1",13,"1","city_21",11464,FALSE,1,"[0.448,0.691)"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","10000+","Pvt Ltd","1",114,"0","city_21",18759,FALSE,6,"[0.448,0.691)"
0.762,"Male","No relevent experience","no_enrollment","Graduate","Humanities","12","10000+","Public Sector",">4",51,"0","city_46",29191,FALSE,12,"[0.691,0.878)"
0.579,"Male","Has relevent experience","Full time course","Graduate","STEM","1","Unknown","Other","1",23,"0","city_74",14327,FALSE,1,"[0.448,0.691)"
0.926,"Other","No relevent experience","Full time course","Graduate","STEM","1","50-99","Pvt Ltd","1",86,"0","city_114",28276,FALSE,1,"[0.921,0.949]"
0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","6","Unknown","Other","1",56,"1","city_21",8549,FALSE,6,"[0.448,0.691)"
0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM","3","1000-4999","Pvt Ltd","1",242,"0","city_114",27831,FALSE,3,"[0.921,0.949]"
0.923,"Male","No relevent experience","Full time course","High School","No Major","2","Unknown","Other","never",8,"0","city_83",493,FALSE,2,"[0.921,0.949]"
0.666,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","500-999","Pvt Ltd","1",24,"0","city_64",19500,FALSE,25,"[0.448,0.691)"
0.92,"Other","Has relevent experience","no_enrollment","Graduate","STEM","19","50-99","Pvt Ltd","2",37,"0","city_103",22234,FALSE,19,"0.920"
0.897,"Other","Has relevent experience","Part time course","Graduate","STEM","4","100-500","Pvt Ltd","1",39,"0","city_136",14909,TRUE,4,"[0.878,0.920)"
0.926,"Male","Has relevent experience","Full time course","Masters","STEM","4","50-99","Pvt Ltd","1",30,"0","city_114",23936,FALSE,4,"[0.921,0.949]"
0.884,"Male","Has relevent experience","no_enrollment","Masters","STEM","17","50-99","Funded Startup","1",6,"0","city_71",27149,FALSE,17,"[0.878,0.920)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","1000-4999","Public Sector",">4",26,"0","city_103",15517,FALSE,25,"0.920"
0.89,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","50-99","Pvt Ltd","1",35,"0","city_45",11239,FALSE,25,"[0.878,0.920)"
0.624,"Other","No relevent experience","no_enrollment","Graduate","STEM","3","Unknown","Other","1",46,"1","city_21",17402,TRUE,3,"[0.448,0.691)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",56,"0","city_103",19233,FALSE,25,"0.920"
0.91,"Other","Has relevent experience","no_enrollment","Graduate","STEM","6","100-500","Pvt Ltd",">4",31,"0","city_16",238,FALSE,6,"[0.878,0.920)"
0.92,"Other","No relevent experience","Full time course","Graduate","STEM","2","<10","Early Stage Startup","2",81,"0","city_103",31314,FALSE,2,"0.920"
0.856,"Male","Has relevent experience","Full time course","Graduate","STEM","15","<10","Pvt Ltd","3",332,"0","city_54",8697,FALSE,15,"[0.691,0.878)"
0.92,"Other","No relevent experience","Full time course","Graduate","STEM","2","Unknown","Other","1",226,"1","city_103",17735,FALSE,2,"0.920"
0.836,"Female","Has relevent experience","no_enrollment","Graduate","STEM","9","50-99","Pvt Ltd",">4",6,"0","city_138",21684,FALSE,9,"[0.691,0.878)"
0.55,"Male","Has relevent experience","Part time course","Graduate","STEM","3","Unknown","Other","1",13,"0","city_11",12113,FALSE,3,"[0.448,0.691)"
0.743,"Male","Has relevent experience","no_enrollment","Masters","STEM","6","50-99","Pvt Ltd",">4",31,"0","city_116",7830,FALSE,6,"[0.691,0.878)"
0.92,"Male","No relevent experience","Full time course","Graduate","STEM","5","Unknown","Other","never",4,"0","city_103",19327,FALSE,5,"0.920"
0.92,"Other","Has relevent experience","no_enrollment","Graduate","Arts","16","<10","Pvt Ltd",">4",36,"0","city_103",32145,FALSE,16,"0.920"
0.926,"Male","No relevent experience","no_enrollment","Graduate","STEM","2","100-500","Pvt Ltd","1",46,"0","city_114",16478,FALSE,2,"[0.921,0.949]"
0.878,"Male","Has relevent experience","no_enrollment","Graduate","STEM","16","10/49","Pvt Ltd",">4",54,"0","city_173",32192,FALSE,16,"[0.878,0.920)"
0.92,"Female","Has relevent experience","no_enrollment","Primary School","No Major","10","50-99","Early Stage Startup","1",33,"0","city_160",15287,FALSE,10,"0.920"
0.926,"Male","Has relevent experience","no_enrollment","Graduate","No Major","15","500-999","Pvt Ltd",">4",25,"0","city_114",21889,TRUE,15,"[0.921,0.949]"
0.913,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","<10","Funded Startup","1",21,"0","city_61",27723,FALSE,25,"[0.878,0.920)"
0.893,"Other","Has relevent experience","no_enrollment","Graduate","STEM","5","<10","Pvt Ltd","1",63,"1","city_36",7925,FALSE,5,"[0.878,0.920)"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","5000-9999","Pvt Ltd","4",41,"0","city_21",22530,FALSE,7,"[0.448,0.691)"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","1000-4999","Pvt Ltd","2",22,"0","city_21",21663,FALSE,3,"[0.448,0.691)"
0.555,"Other","Has relevent experience","no_enrollment","Masters","STEM","19","10000+","Pvt Ltd","2",57,"1","city_145",13376,FALSE,19,"[0.448,0.691)"
0.624,"Other","Has relevent experience","no_enrollment","Masters","STEM","5","Unknown","Pvt Ltd","1",45,"0","city_21",18744,FALSE,5,"[0.448,0.691)"
0.666,"Other","Has relevent experience","no_enrollment","Graduate","STEM","6","50-99","Funded Startup","1",29,"0","city_64",6832,FALSE,6,"[0.448,0.691)"
0.91,"Male","Has relevent experience","no_enrollment","High School","No Major","15","<10","Early Stage Startup","3",58,"0","city_16",4640,FALSE,15,"[0.878,0.920)"
0.796,"Other","Has relevent experience","Part time course","Graduate","STEM","6","50-99","Funded Startup","1",18,"0","city_20",8786,FALSE,6,"[0.691,0.878)"
0.698,"Other","No relevent experience","Full time course","Graduate","STEM","5","<10","Public Sector","1",108,"0","city_152",6500,FALSE,5,"[0.691,0.878)"
0.92,"Male","No relevent experience","no_enrollment","Graduate","STEM",">20","Unknown","Other",">4",47,"0","city_160",4045,FALSE,25,"0.920"
0.827,"Male","No relevent experience","no_enrollment","Graduate","STEM","10","Unknown","Other","4",4,"0","city_41",4598,FALSE,10,"[0.691,0.878)"
