"enrollee_id","city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target"
17369,"city_21",0.624,"Male","No relevent experience","Full time course","High School","","3","","","never",75,0
9565,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","17","50-99","Pvt Ltd","3",51,0
281,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","17","50-99","Funded Startup","4",11,0
6854,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","12","<10","Funded Startup","2",26,0
223,"city_23",0.899,"","Has relevent experience","no_enrollment","Graduate","STEM","17","","","3",48,0
19622,"city_71",0.884,"Male","Has relevent experience","no_enrollment","Graduate","STEM","12","50-99","Funded Startup",">4",2,0
14655,"city_114",0.926,"","Has relevent experience","no_enrollment","High School","",">20","50-99","Pvt Ltd",">4",52,0
15437,"city_76",0.698,"","No relevent experience","Full time course","Graduate","STEM","7","","","2",54,1
4358,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","","",">4",62,0
8893,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Humanities",">20","10000+","Pvt Ltd","4",85,0
12705,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree","14","","",">4",182,0
28757,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","50-99","Pvt Ltd","1",79,0
13532,"city_165",0.903,"","No relevent experience","Part time course","Graduate","Humanities","10","50-99","Pvt Ltd","1",73,0
6561,"city_61",0.913,"","Has relevent experience","no_enrollment","Masters","STEM","18","100-500","","1",43,0
24024,"city_21",0.624,"","No relevent experience","Full time course","Graduate","STEM","2","","","never",314,0
12130,"city_26",0.698,"","No relevent experience","Full time course","Graduate","STEM","10","50-99","Pvt Ltd","",69,0
31688,"city_50",0.896,"Male","No relevent experience","Full time course","Masters","Humanities","<1","","","1",150,0
19466,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","11","","",">4",71,1
31127,"city_97",0.925,"Male","Has relevent experience","Full time course","Graduate","STEM","3","100-500","Pvt Ltd","2",228,0
20467,"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","3","50-99","NGO","1",98,0
32228,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","100-500","Funded Startup","3",54,0
24680,"city_103",0.92,"Male","No relevent experience","Full time course","Graduate","STEM","5","1000-4999","NGO","3",6,0
9734,"city_103",0.92,"","No relevent experience","Full time course","High School","","<1","","","never",20,0
26267,"city_160",0.92,"Male","Has relevent experience","Full time course","Graduate","STEM","8","100-500","Funded Startup","1",112,0
3966,"city_103",0.92,"Male","No relevent experience","Full time course","Graduate","STEM","6","","","1",114,1
5036,"city_71",0.884,"Male","Has relevent experience","Part time course","Graduate","STEM","11","10/49","Early Stage Startup","1",138,0
31657,"city_128",0.527,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","","","1",40,1
32754,"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","5","500-999","Pvt Ltd","4",160,1
22509,"city_136",0.897,"","No relevent experience","Full time course","Masters","STEM","4","","","1",51,1
27874,"city_21",0.624,"","Has relevent experience","Full time course","Graduate","STEM","3","100-500","Pvt Ltd","",102,1
14587,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","50-99","Pvt Ltd","1",14,0
33292,"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM","6","10000+","Pvt Ltd","never",21,1
25374,"city_103",0.92,"","No relevent experience","no_enrollment","Graduate","STEM","9","100-500","Pvt Ltd",">4",25,0
9060,"city_102",0.804,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","","","1",14,0
1594,"city_152",0.698,"","Has relevent experience","no_enrollment","Graduate","STEM","11","10/49","Pvt Ltd",">4",89,0
16487,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree","10","","","never",60,0
32657,"city_136",0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM","6","","","1",18,0
32234,"city_103",0.92,"Male","No relevent experience","no_enrollment","Primary School","","2","","","2",36,1
16781,"city_16",0.91,"","Has relevent experience","no_enrollment","Graduate","STEM",">20","10/49","Pvt Ltd","1",30,0
26187,"city_118",0.722,"Male","No relevent experience","no_enrollment","","","2","","Public Sector","2",102,0
19235,"city_103",0.92,"","Has relevent experience","no_enrollment","Graduate","Other","9","50-99","Pvt Ltd","4",4,0
20623,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","50-99","Pvt Ltd",">4",82,0
5165,"city_21",0.624,"","No relevent experience","no_enrollment","Masters","STEM","3","","Pvt Ltd","never",2,0
8442,"city_67",0.855,"","Has relevent experience","no_enrollment","Graduate","STEM","5","","","1",54,0
5766,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","10000+","Pvt Ltd","1",20,0
2828,"city_61",0.913,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","5000-9999","Pvt Ltd","1",141,0
1559,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","15","10000+","Pvt Ltd",">4",22,0
28497,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","50-99","Pvt Ltd","1",46,1
29881,"city_109",0.701,"Male","No relevent experience","Full time course","Graduate","STEM","3","","","1",46,1
8999,"city_28",0.939,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","50-99","Early Stage Startup","1",3,1
13351,"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","11","<10","Early Stage Startup","1",226,0
31752,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","10/49","Early Stage Startup","1",158,0
2840,"city_71",0.884,"Male","Has relevent experience","Part time course","Graduate","STEM","17","50-99","Pvt Ltd","2",4,0
26282,"city_24",0.698,"Male","Has relevent experience","Full time course","Graduate","STEM","6","10/49","Pvt Ltd","2",100,0
30813,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","50-99","Pvt Ltd",">4",42,0
30654,"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","3","<10","Pvt Ltd","1",10,1
32631,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Phd","STEM",">20","1000-4999","Public Sector",">4",5,1
13390,"city_21",0.624,"","Has relevent experience","Full time course","Graduate","STEM","3","10000+","Public Sector","",55,0
27146,"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM","5","10/49","","never",69,0
1016,"city_150",0.698,"Male","No relevent experience","no_enrollment","Primary School","","3","","","never",22,0
30143,"city_16",0.91,"Male","No relevent experience","Full time course","Graduate","STEM","4","","","1",6,1
31251,"city_73",0.754,"Male","Has relevent experience","no_enrollment","Graduate","STEM","11","50-99","Pvt Ltd","1",8,0
8915,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10/49","Pvt Ltd",">4",43,0
14384,"city_90",0.698,"Male","Has relevent experience","no_enrollment","Graduate","STEM","2","","","1",112,1
27530,"city_103",0.92,"","Has relevent experience","no_enrollment","Graduate","STEM","18","500-999","Pvt Ltd",">4",94,0
14935,"city_103",0.92,"Male","Has relevent experience","no_enrollment","High School","","11","500-999","Pvt Ltd","1",7,0
12487,"city_104",0.924,"","Has relevent experience","no_enrollment","Graduate","Humanities","3","500-999","Pvt Ltd","2",3,0
5695,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM","11","10000+","Pvt Ltd","1",152,0
13563,"city_11",0.55,"Male","Has relevent experience","Part time course","Masters","STEM","7","10/49","Pvt Ltd","2",45,1
30395,"city_114",0.926,"Male","Has relevent experience","no_enrollment","High School","","15","50-99","Pvt Ltd",">4",64,0
2982,"city_114",0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM","18","100-500","Pvt Ltd","1",61,0
19528,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","8","50-99","Public Sector","1",18,0
25875,"city_74",0.579,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","100-500","Pvt Ltd","2",17,0
2103,"city_21",0.624,"","Has relevent experience","no_enrollment","Graduate","STEM","6","100-500","Pvt Ltd","1",20,1
21727,"city_16",0.91,"Male","No relevent experience","Full time course","Graduate","STEM",">20","","","2",32,1
21811,"city_16",0.91,"","Has relevent experience","Part time course","Masters","STEM","18","<10","Pvt Ltd","2",145,0
27781,"city_67",0.855,"Male","No relevent experience","no_enrollment","High School","","<1","","","never",37,0
10531,"city_71",0.884,"","Has relevent experience","Part time course","Graduate","STEM","17","10000+","Pvt Ltd","1",184,0
19732,"city_19",0.682,"Male","No relevent experience","no_enrollment","Masters","STEM",">20","100-500","Pvt Ltd",">4",47,0
8186,"city_21",0.624,"","Has relevent experience","Full time course","Graduate","STEM","3","100-500","Other","2",163,1
15000,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM","7","10000+","Pvt Ltd",">4",50,1
23504,"city_105",0.794,"Male","No relevent experience","no_enrollment","High School","","4","","","",288,0
13410,"city_21",0.624,"","No relevent experience","no_enrollment","Graduate","STEM","2","5000-9999","Public Sector","1",5,1
11127,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd","1",4,0
13149,"city_103",0.92,"Male","No relevent experience","","","","1","","","never",12,0
26516,"city_75",0.939,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","100-500","Pvt Ltd","3",25,0
8241,"city_16",0.91,"","Has relevent experience","no_enrollment","","","11","","","1",4,0
9651,"city_100",0.887,"","No relevent experience","Full time course","Masters","STEM","3","","Public Sector","1",30,1
18075,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","10000+","Pvt Ltd","1",44,0
2879,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","50-99","Pvt Ltd",">4",52,0
5055,"city_103",0.92,"Male","No relevent experience","no_enrollment","Primary School","","4","","Pvt Ltd","never",6,0
7208,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","","","2",188,0
27082,"city_21",0.624,"","Has relevent experience","no_enrollment","Graduate","STEM","17","100-500","Funded Startup","1",72,0
29495,"city_152",0.698,"Male","No relevent experience","no_enrollment","Graduate","STEM","4","50-99","Pvt Ltd","1",65,0
4035,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","2",25,0
14625,"city_21",0.624,"","No relevent experience","no_enrollment","Graduate","STEM","7","10000+","Pvt Ltd","1",9,1
11448,"city_21",0.624,"Male","No relevent experience","Full time course","Graduate","STEM","3","","","never",22,1
7980,"city_21",0.624,"Female","Has relevent experience","no_enrollment","Graduate","STEM","5","50-99","Pvt Ltd",">4",67,0
9659,"city_103",0.92,"Male","No relevent experience","no_enrollment","Masters","STEM","5","10/49","Funded Startup","3",194,0
6848,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","50-99","Pvt Ltd",">4",22,1
9403,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Arts","16","50-99","Pvt Ltd","3",8,0
11269,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Masters","STEM",">20","","",">4",82,1
29450,"city_90",0.698,"Male","No relevent experience","Full time course","High School","","2","<10","Early Stage Startup","never",43,0
12509,"city_114",0.926,"Male","No relevent experience","no_enrollment","Graduate","STEM",">20","50-99","Pvt Ltd",">4",5,0
23974,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","","Pvt Ltd","2",51,0
31855,"city_160",0.92,"Male","Has relevent experience","Part time course","Graduate","Humanities",">20","","","2",21,1
25835,"city_159",0.843,"Male","Has relevent experience","no_enrollment","High School","",">20","","",">4",44,0
30955,"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM","3","100-500","NGO","1",39,1
17690,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Masters","Arts","<1","1000-4999","Pvt Ltd","1",73,0
8365,"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","5","<10","Early Stage Startup","2",144,1
26701,"city_77",0.83,"Male","Has relevent experience","no_enrollment","Graduate","STEM","12","5000-9999","Pvt Ltd",">4",106,0
21278,"city_90",0.698,"","Has relevent experience","Full time course","Graduate","STEM","7","50-99","Funded Startup","1",149,0
14242,"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","500-999","Pvt Ltd","never",160,0
23194,"city_160",0.92,"Male","No relevent experience","no_enrollment","Graduate","STEM","16","<10","Pvt Ltd",">4",39,0
32722,"city_160",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","9","50-99","Pvt Ltd",">4",42,0
29847,"city_45",0.89,"Male","No relevent experience","Full time course","Graduate","STEM","7","","","1",106,1
26247,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Masters","STEM",">20","100-500","",">4",127,0
18042,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Arts","5","1000-4999","Pvt Ltd","2",18,0
26605,"city_103",0.92,"Male","No relevent experience","no_enrollment","Graduate","No Major",">20","10/49","Pvt Ltd",">4",45,0
17564,"city_114",0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","1000-4999","Pvt Ltd","2",63,0
22093,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","100-500","Pvt Ltd","1",57,0
29608,"city_71",0.884,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","500-999","","1",51,0
32361,"city_41",0.827,"Male","Has relevent experience","no_enrollment","Masters","STEM","15","1000-4999","","1",83,0
12791,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","17","100-500","Pvt Ltd","1",23,0
26682,"city_89",0.925,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","1",108,0
13028,"city_103",0.92,"Male","No relevent experience","no_enrollment","Graduate","Arts","5","50-99","Pvt Ltd",">4",260,0
31077,"city_21",0.624,"Other","Has relevent experience","Full time course","Graduate","STEM","5","","Pvt Ltd","never",50,1
14134,"city_75",0.939,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","","",">4",157,0
12143,"city_104",0.924,"Male","No relevent experience","Full time course","Masters","STEM",">20","500-999","NGO","2",24,0
